"Ano";"UF";"Região";"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.94.Ocupação";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Grau.Instrução.2005.1985";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro.SM";"Vl.Remun.Média.Nom";"Vl.Remun.Média.SM";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.CC";"Vl.Rem.Fevereiro.CC";"Vl.Rem.Março.CC";"Vl.Rem.Abril.CC";"Vl.Rem.Maio.CC";"Vl.Rem.Junho.CC";"Vl.Rem.Julho.CC";"Vl.Rem.Agosto.CC";"Vl.Rem.Setembro.CC";"Vl.Rem.Outubro.CC";"Vl.Rem.Novembro.CC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial";"Tipo.Salário";"Vl.Salário.Contratual"
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;72207;"73202";"12";0;5;6;"0";"6";6;NA;9;44;33;0;0;0;"11";"355030";355030;10;2240;0;0;"2";"0";0;0;3393,85;4,68;"7220700";1;6;52,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"{ñ c";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;45111;"50105";"           {ñ class}";0;6;6;"0";"11";4;NA;9;44;47;0;0;0;"4";"355030";355030;10;2062;0;0;"8";"0";0;0;15450,79;21,33;"4511101";1;7;22,3;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;42111;"45225";"9999";0;5;6;"0";"11";3;NA;9;44;35;0;0;2;"10";"351880";351880;10;2178;0;0;"8";"0";0;0;18559,25;25,63;"4211101";1;9;8;4;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1716";"{ñ c";"{ñ c";"99";"99";"99";31;NA;251110;41204;"45217";"33";0;5;6;"0";"8";3;NA;9;44;35;0;0;0;"2";"355030";355030;10;2178;0;0;"8";"0";0;0;6987,8;9,65;"4120400";1;6;7;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"34";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;47598;"52434";"10";0;5;6;"0";"3";4;NA;9;44;32;0;0;0;"4";"355030";355030;10;2062;0;0;"8";"0";0;0;1429,46;1,97;"4759801";1;7;19,7;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;47636;"52493";"9999";0;6;6;"0";"6";4;NA;9;44;45;0;1;0;"4";"350950";350950;10;2062;0;0;"2";"0";0;0;3055,76;4,21;"4763602";1;2;23,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;72207;"73202";"12";0;7;6;"0";"6";1;NA;9;44;55;0;0;3;"4";"355030";355030;10;2062;0;0;"9";"0";0;0;3000;4,14;"7220700";1;3;0,6;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"12";0;6;6;"0";"6";1;NA;9;44;42;0;0;3;"4";"355030";355030;10;2062;0;0;"2";"0";0;0;3000;4,14;"7220700";1;3;1;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"12";0;6;6;"0";"6";1;NA;9;44;40;0;0;3;"4";"355030";355030;10;2062;0;0;"9";"0";0;0;3000;4,14;"7220700";1;3;1;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"12";0;4;6;"0";"6";3;NA;9;44;28;0;0;0;"3";"355030";355030;10;2062;0;0;"2";"0";0;0;3500;4,83;"7220700";1;3;6,2;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"{ñ c";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;71120;"74209";"           {ñ class}";0;4;6;"0";"5";3;NA;9;44;25;0;0;4;"11";"355030";355030;10;2151;0;0;"2";"0";0;0;2511,45;3,46;"7112000";1;2;7,4;1;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"{ñ c";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;71120;"74209";"           {ñ class}";0;5;6;"0";"9";3;NA;9;44;39;0;0;3;"11";"355030";355030;10;2151;0;0;"8";"0";0;0;7296,31;10,07;"7112000";1;2;8,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1716";"{ñ c";"{ñ c";"99";"99";"99";12;NA;251110;35123;"40126";"33";0;5;6;"0";"7";4;NA;10;44;30;0;0;0;"5";"355030";355030;10;2054;0;0;"2";"0";0;0;3769,71;5,2;"3512300";1;3;23,6;0;1;"CNPJ";0;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"909";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;47814;"52329";"74";0;4;6;"0";"3";4;NA;9;44;27;0;0;0;"9";"355030";355030;10;2062;0;0;"2";"0";0;0;1179,22;1,62;"4781400";2;2;14;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"9999";0;3;6;"0";"2";2;NA;9;44;24;0;0;3;"8";"351518";351518;10;2062;0;0;"2";"0";0;0;1068;1,47;"7220700";2;3;4,8;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;82997;"74993";"9999";0;5;6;"0";"2";5;NA;9;44;31;0;0;0;"2";"351060";351060;10;2062;0;0;"2";"0";0;0;760,2;1,05;"8299799";2;6;25,3;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";12;NA;251110;82997;"74993";"9999";0;6;6;"0";"7";1;NA;9;44;49;0;0;5;"7";"351060";351060;10;2062;0;0;"2";"0";0;0;3716,53;5,13;"8299799";2;6;1,6;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;82997;"74993";"9999";0;5;6;"0";"8";4;NA;9;44;30;0;0;0;"12";"351060";351060;45;2062;0;0;"2";"0";0;0;5689,01;7,85;"8299799";2;6;12,6;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;82997;"74993";"9999";0;3;6;"0";"7";3;NA;9;44;24;0;0;0;"3";"351060";351060;10;2062;0;0;"2";"0";0;0;3801;5,25;"8299799";2;6;9,3;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;82997;"74993";"9999";0;7;6;"0";"7";4;NA;9;44;50;0;0;0;"5";"351060";351060;10;2062;0;0;"2";"0";0;0;4060,64;5,6;"8299799";2;6;22,1;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;82997;"74993";"9999";0;4;6;"0";"6";2;NA;9;44;25;0;0;8;"12";"351060";351060;10;2062;0;0;"2";"0";3502,99;4,83;3556,03;4,9;"8299799";2;6;4;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;82997;"74993";"9999";0;3;6;"0";"7";3;NA;9;44;24;0;0;0;"3";"351060";351060;10;2062;0;0;"2";"0";0;0;4353,87;6,01;"8299799";2;6;7,7;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1559";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;71120;"74209";"89";0;5;5;"0";"7";3;NA;9;40;34;0;0;0;"3";"355030";355030;10;2151;0;0;"2";"0";0;0;3672;5,07;"7112000";2;2;10;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"99";"{ñ c";"{ñ c";"99";"99";"99";22;NA;251110;84116;"75116";"66";0;4;5;"0";"9";6;NA;9;40;29;0;0;0;"3";"355030";355030;10;1015;0;0;"99";"0";0;0;9229,55;12,74;"8411600";2;10;44,3;0;1;"CNPJ";0;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"134";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;82997;"74993";"71";0;5;5;"0";"8";3;NA;9;40;37;0;0;4;"12";"355030";355030;10;2240;0;0;"2";"0";6577,55;9,08;5481,06;7,56;"8299799";2;6;8,3;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1716";"{ñ c";"{ñ c";"99";"99";"99";31;NA;251110;41204;"45217";"33";0;5;6;"0";"10";2;NA;9;44;38;0;0;0;"2";"355030";355030;10;2178;0;0;"2";"0";0;0;11602,45;16,02;"4120400";2;6;3;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"224";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"96";0;6;6;"0";"4";3;NA;9;44;42;0;0;1;"11";"355030";355030;10;2062;0;0;"2";"0";0;0;1941,09;2,67;"7220700";2;2;10,1;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1716";"{ñ c";"{ñ c";"99";"99";"99";31;NA;251110;46516;"51659";"33";0;6;6;"0";"6";5;NA;9;44;40;0;0;0;"2";"355030";355030;10;2062;0;0;"8";"0";0;0;3425,76;4,72;"4651601";2;6;33,8;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"292";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;71120;"74209";"43";0;4;6;"0";"6";3;NA;9;44;26;0;0;1;"8";"355030";355030;10;2151;0;0;"2";"0";0;0;3476,15;4,79;"7112000";2;5;7,7;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;20631;"24732";"9999";0;4;6;"0";"4";5;NA;9;44;25;0;1;0;"8";"352490";352490;10;2062;0;0;"2";"0";0;0;2024,33;2,79;"2063100";2;6;31,1;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"12";0;5;6;"0";"4";3;NA;9;44;34;0;0;0;"1";"355030";355030;10;2062;0;0;"2";"0";0;0;1540,28;2,12;"7220700";2;3;8,5;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"39";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;72207;"73202";"12";0;4;6;"0";"6";1;NA;9;44;28;0;0;5;"6";"355030";355030;10;2062;0;0;"2";"0";0;0;2991,34;4,12;"7220700";2;3;1;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;47555;"52310";"9999";0;3;6;"0";"2";6;NA;9;44;21;0;1;0;"10";"350160";350160;10;2062;0;0;"2";"0";0;0;1070,75;1,47;"4755503";2;5;46,6;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;82997;"74993";"9999";0;4;6;"0";"6";3;NA;10;44;26;0;0;0;"8";"351060";351060;10;2062;0;0;"2";"0";0;0;3258;4,5;"8299799";2;6;10,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"134";"{ñ c";"{ñ c";"99";"99";"99";21;NA;251110;82997;"74993";"71";0;5;5;"0";"8";2;NA;10;40;34;0;0;1;"6";"355030";355030;10;2240;0;0;"2";"0";0;0;5853,68;8,08;"8299799";2;6;5;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1626";"{ñ c";"{ñ c";"99";"99";"99";11;NA;251110;28291;"29297";"2";0;5;6;"0";"7";3;NA;11;44;31;0;0;0;"4";"355030";355030;10;2054;0;0;"2";"0";0;0;3796,2;5,24;"2829199";2;7;9,1;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;4;6;"7";"6";6;NA;9;44;29;0;0;0;"0";"351518";351518;10;2062;0;0;"2";"0";3000;4,14;3024,95;4,17;"7220700";1;3;46,3;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;5;6;"8";"7";7;NA;9;44;38;0;0;0;"0";"351518";351518;10;2062;0;0;"2";"0";4889,3;6,75;4973,23;6,86;"7220700";1;3;74,5;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;6;6;"8";"7";6;NA;9;44;42;0;0;0;"0";"351518";351518;10;2062;0;0;"2";"0";4889,3;6,75;4973,23;6,86;"7220700";1;3;44,4;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;3;6;"4";"2";4;NA;9;44;22;0;0;0;"0";"351518";351518;10;2062;0;0;"2";"0";1284,89;1,77;985,51;1,35;"7220700";1;3;16,6;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;49221;"60240";"9999";1;6;6;"11";"10";2;NA;9;44;49;0;0;9;"0";"353060";353060;10;2062;0;0;"2";"0";13000;17,95;13000;17,95;"4922102";1;9;3,2;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1302";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;46818;"51519";"72";1;5;6;"9";"8";4;NA;9;44;39;0;0;0;"0";"355030";355030;10;2062;0;0;"2";"0";7020;9,69;6976,66;9,63;"4681802";1;6;19,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;43126;"45128";"9999";1;4;6;"7";"6";3;NA;9;44;29;0;1;1;"0";"351060";351060;10;2062;0;0;"2";"0";3502,35;4,83;3459,82;4,77;"4312600";1;5;11,9;4;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;43126;"45128";"9999";1;5;6;"9";"8";3;NA;9;44;31;0;1;1;"0";"351060";351060;10;2062;0;0;"2";"0";6275,21;8,66;6171,69;8,52;"4312600";1;5;11,9;4;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;5;6;"5";"4";4;NA;9;44;36;0;0;0;"0";"354990";354990;10;2240;0;0;"2";"0";2165;2,99;2063,93;2,85;"7220700";1;3;17,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;4;6;"5";"4";3;NA;9;44;29;0;0;3;"0";"354990";354990;10;2240;0;0;"2";"0";2075;2,86;2030;2,8;"7220700";1;3;9,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;5;6;"7";"6";3;NA;9;44;34;0;0;4;"0";"354990";354990;10;2240;0;0;"2";"0";3094;4,27;3041,77;4,19;"7220700";1;3;8,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;5;6;"5";"4";3;NA;9;44;37;0;0;5;"0";"354990";354990;10;2240;0;0;"2";"0";2075;2,86;2037,5;2,81;"7220700";1;3;7,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;72207;"73202";"9999";1;5;6;"7";"6";3;NA;9;44;33;0;0;3;"0";"354990";354990;10;2240;0;0;"2";"0";3112,5;4,29;3045;4,2;"7220700";1;3;9,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"19";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;46630;"51691";"69";1;7;5;"10";"9";4;NA;9;40;50;0;0;0;"0";"355030";355030;10;2062;0;0;"6";"0";8640;11,93;8507,11;11,74;"4663000";1;5;20,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1466";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;46630;"51691";"14";1;6;6;"7";"6";2;NA;9;44;42;0;0;7;"0";"355030";355030;10;2062;0;0;"6";"0";3514;4,85;3512,31;4,84;"4663000";1;5;5,4;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"1466";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;46630;"51691";"14";1;5;6;"7";"6";4;NA;9;44;35;0;0;0;"0";"355030";355030;10;2062;0;0;"2";"0";3463,07;4,78;3150,72;4,34;"4663000";1;5;23,7;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"99";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;22293;"25291";"80";1;6;6;"9";"7";8;NA;9;44;41;0;0;0;"0";"355030";355030;10;2054;0;0;"2";"0";5252;7,25;5036,63;6,95;"2229302";1;4;231,6;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;27317;"31216";"9999";1;6;6;"10";"9";8;NA;9;44;47;0;0;0;"0";"351500";351500;10;2062;0;0;"2";"0";9268,91;12,8;8878,08;12,25;"2731700";1;6;155,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;82997;"74993";"9999";1;4;6;"7";"6";4;NA;9;44;29;0;0;0;"0";"351060";351060;10;2062;0;0;"8";"0";3503;4,83;3360,08;4,63;"8299799";1;6;13,8;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;82997;"74993";"9999";1;4;6;"8";"7";4;NA;9;44;27;0;0;0;"0";"351060";351060;10;2062;0;0;"2";"0";3938,38;5,43;4312,04;5,95;"8299799";1;6;13,8;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;82997;"74993";"9999";1;5;6;"10";"8";5;NA;9;44;39;0;0;0;"0";"351060";351060;10;2062;0;0;"2";"0";7684,92;10,61;7139,81;9,85;"8299799";1;6;29,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;82997;"74993";"9999";1;4;6;"8";"7";3;NA;9;44;25;0;0;6;"0";"351060";351060;10;2062;0;0;"2";"0";4030,36;5,56;4348,03;6;"8299799";1;6;6,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;82997;"74993";"9999";1;5;6;"9";"8";5;NA;9;44;38;0;0;0;"0";"351060";351060;45;2062;0;0;"2";"0";5792,98;8;6527,56;9,01;"8299799";1;6;28,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"40";"99";"99";0;NA;251110;82997;"74993";"9999";1;7;6;"99";"99";5;NA;9;44;57;0;0;0;"0";"351060";351060;10;2062;0;365;"2";"0";0;0;0;0;"8299799";1;6;29,9;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;69206;"74128";"9999";1;5;6;"5";"4";3;NA;9;44;32;0;0;6;"0";"350950";350950;10;2062;0;0;"2";"0";1666,66;2,3;1495,23;2,06;"6920602";1;5;6,9;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;69206;"74128";"9999";1;5;6;"9";"8";2;NA;9;44;32;0;0;9;"0";"350950";350950;10;2062;0;0;"2";"0";6111,11;8,44;5652,77;7,8;"6920602";1;5;3,5;2;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2014;"SP";"SUDESTE";"9999";"{ñ c";"{ñ c";"99";"99";"99";0;NA;251110;69206;"74128";"9999";1;3;6;"5";"4";4;NA;9;44;24;0;0;0;"0";"350950";350950;10;2062;0;0;"2";"0";2111,11;2,91;1742,59;2,39;"6920602";1;5;14,5;0;1;"CNPJ";0;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
